keyword,category,title,final_price,rating,reviews,platform,delivery,currency,is_emi,link,brand,visibility_score,price_range,rating_category,review_category,top_10,value_score
air fryer india,other,Dell air fryer India Model 524 ,18745.0,4.4,1310.0,Flipkart,Free Delivery,UNKNOWN,False,,Dell,5.511418193505481,High,High,High,True,0.307495332088557
power bank fast charging,other,Nike power bank fast charging Model 495,45830.0,4.5,3175.0,Croma,2 Days,UNKNOWN,False,,Nike,5.925351128946811,High,High,High,True,0.3117499454505782
office chair ergonomic,office equipments,HP office chair ergonomic Model 581,20763.0,3.4,4476.0,Croma,Free Delivery,UNKNOWN,False,,HP,5.402683383296386,High,Medium,High,True,0.732957665077301
air fryer india,other,LG air fryer India Model 402,20591.0,4.8,3083.0,Flipkart,5 Days,UNKNOWN,False,,LG,6.093593093873288,High,High,High,True,0.7186829197222088
power bank fast charging,other,Philips power bank fast charging Model 444,46465.0,3.9,451.0,Reliance Digital,Free Delivery,UNKNOWN,False,,Philips,4.7854728719328925,High,Medium,Medium,True,0.037854298934682014
microwave oven convection,other,HP microwave oven convection Model 412,30081.0,3.1,1743.0,Croma,Free Delivery,UNKNOWN,False,,HP,4.84557464178757,High,Medium,High,True,0.17962501246634088
men running shoes,fashion,Dell men running shoes Model 919,32059.0,4.1,692.0,Amazon,2 Days,UNKNOWN,False,,Dell,5.076411999675961,High,High,Medium,True,0.08849932936148974
office chair ergonomic,office equipments,Philips office chair ergonomic Model 756,28361.0,,159.0,Reliance Digital,Free Delivery,UNKNOWN,False,,Philips,,High,,Medium,False,
men running shoes,fashion,Philips men running shoes Model 538,18724.0,3.7,4023.0,Flipkart,5 Days,UNKNOWN,False,,Philips,5.54001268471183,High,Medium,High,True,0.7949743644520402
men running shoes,fashion,Samsung men running shoes Model 620,10627.0,2.6,1998.0,Amazon,2 Days,UNKNOWN,False,,Samsung,4.60016093380016,High,Medium,High,True,0.48883033781876356
office chair ergonomic,office equipments,Nike office chair ergonomic Model 625,4607.0,2.9,1964.0,Reliance Digital,5 Days,UNKNOWN,False,,Nike,4.773299009721345,High,Medium,High,True,1.2362925982200996
microwave oven convection,other,Philips microwave oven convection Model 363,545.0,4.5,3336.0,Reliance Digital,2 Days,UNKNOWN,False,,Philips,5.94513099150055,Medium,High,High,True,27.544954128440367
power bank fast charging,other,Puma power bank fast charging Model 877,3589.0,3.1,2943.0,Amazon,2 Days,UNKNOWN,False,,Puma,5.055009791939506,High,Medium,High,True,2.542017275006966
microwave oven convection,other,Boat microwave oven convection Model 689,189420.0,4.7,4390.0,Amazon,5 Days,UNKNOWN,False,,Boat,6.174924908224687,High,High,High,True,0.10892725161017844
men running shoes,fashion,Boat men running shoes Model 745,49612.0,,4854.0,Amazon,Free Delivery,UNKNOWN,False,,Boat,,High,,High,False,
microwave oven convection,other,Dell microwave oven convection Model 311,41787.0,3.0,4005.0,Amazon,5 Days,UNKNOWN,False,,Dell,5.118219406490305,High,Medium,High,True,0.2875296144734008
air fryer india,other,Boat air fryer India Model 698,46221.0,,1104.0,Reliance Digital,2 Days,UNKNOWN,False,,Boat,,High,,High,False,
air fryer india,other,Sony air fryer India Model 515,9979.0,4.4,424.0,Croma,2 Days,UNKNOWN,False,,Sony,5.060835667569767,High,High,Medium,True,0.18695260046096804
men running shoes,fashion,Nike men running shoes Model 468,47880.0,3.1,3824.0,Reliance Digital,2 Days,UNKNOWN,False,,Nike,5.159725498504255,High,Medium,High,True,0.24758563074352546
power bank fast charging,other,Nike power bank fast charging Model 679,26131.0,4.4,209.0,Flipkart,5 Days,UNKNOWN,False,,Nike,4.778843012286988,High,High,Medium,True,0.035191917645708164
microwave oven convection,other,Boat microwave oven convection Model 520,6468.0,4.1,4876.0,Amazon,Free Delivery,UNKNOWN,False,,Boat,5.85691422228402,High,High,High,True,3.090847247990105
power bank fast charging,other,HP power bank fast charging Model 689,46669.0,4.3,2589.0,Amazon,5 Days,UNKNOWN,False,,HP,5.723765261877434,High,High,High,True,0.2385459298463648
microwave oven convection,other,LG microwave oven convection Model 441,1788.0,4.4,713.0,Flipkart,Free Delivery,UNKNOWN,False,,LG,5.268353184935834,Medium,High,Medium,True,1.7545861297539151
men running shoes,fashion,Sony men running shoes Model 238 ,12511.0,4.8,910.0,Flipkart,2 Days,UNKNOWN,False,,Sony,5.605817158903983,High,High,Medium,True,0.3491327631684118
air fryer india,other,LG air fryer India Model 409,30972.0,3.5,2526.0,Croma,5 Days,UNKNOWN,False,,LG,5.233915242955278,High,Medium,High,True,0.28545137543587756
microwave oven convection,other,Philips microwave oven convection Model 744,12043.0,3.9,3591.0,Croma,5 Days,UNKNOWN,False,,Philips,5.614585771768835,High,Medium,High,True,1.1629079133106368
power bank fast charging,other,Puma power bank fast charging Model 707,34331.0,,662.0,Amazon,5 Days,UNKNOWN,False,,Puma,,High,,Medium,False,
microwave oven convection,other,Samsung microwave oven convection Model 702,16855.0,3.4,1687.0,Amazon,Free Delivery,UNKNOWN,False,,Samsung,5.012519870062361,High,Medium,High,True,0.340302580836547
air fryer india,other,Samsung air fryer India Model 320,25030.0,3.7,3449.0,Reliance Digital,Free Delivery,UNKNOWN,False,,Samsung,5.478451804010163,High,Medium,High,True,0.5098401917698762
men running shoes,fashion,HP men running shoes Model 115,6514.0,3.7,2024.0,Amazon,Free Delivery,UNKNOWN,False,,HP,5.265329991816256,High,Medium,High,True,1.149646914338348
men running shoes,fashion,Boat men running shoes Model 613,37203.0,3.5,4794.0,Reliance Digital,5 Days,UNKNOWN,False,,Boat,5.490131594927016,High,Medium,High,True,0.4510120151600677
air fryer india,other,LG air fryer India Model 455,14463.0,4.6,3414.0,Reliance Digital,2 Days,UNKNOWN,False,,LG,6.014373108801957,High,High,High,True,1.0858328147687202
power bank fast charging,other,LG power bank fast charging Model 410,14986.0,3.1,2293.0,Reliance Digital,5 Days,UNKNOWN,False,,LG,4.955220919075726,High,Medium,High,True,0.474329374082477
office chair ergonomic,office equipments,LG office chair ergonomic Model 901,10247.0,3.6,2696.0,Reliance Digital,2 Days,UNKNOWN,False,,LG,5.319958129255893,High,Medium,High,True,0.9471650239094369
air fryer india,other,Sony air fryer India Model 538 ,999.0,4.0,39.0,Flipkart,Free Delivery,UNKNOWN,False,,Sony,3.8755517816455747,Medium,Medium,Low,True,0.15615615615615616
power bank fast charging,other,Philips power bank fast charging Model 534,35646.0,4.7,2485.0,Amazon,Free Delivery,UNKNOWN,False,,Philips,5.9473721088282625,High,High,High,True,0.3276524715255569
men running shoes,fashion,Philips men running shoes Model 324,24783.0,3.0,1077.0,Croma,2 Days,UNKNOWN,False,,Philips,4.593145100587577,High,Medium,High,True,0.13037162571117297
air fryer india,other,Sony air fryer India Model 915,21233.0,4.6,57.0,Croma,2 Days,UNKNOWN,False,,Sony,4.384177204218568,High,High,Low,True,0.012348702491404889
power bank fast charging,other,HP power bank fast charging Model 937,45235.0,2.5,1819.0,Reliance Digital,2 Days,UNKNOWN,False,,HP,4.502636712028337,High,Medium,High,True,0.10053056261744224
men running shoes,fashion,Nike men running shoes Model 692,6110.0,2.9,3598.0,Croma,2 Days,UNKNOWN,False,,Nike,5.015364523231613,High,Medium,High,True,1.70772504091653
power bank fast charging,other,HP power bank fast charging Model 815,5912.0,3.6,80.0,Reliance Digital,Free Delivery,UNKNOWN,False,,HP,3.917779661868976,High,Medium,Low,True,0.04871447902571042
men running shoes,fashion,Dell men running shoes Model 679,999.0,3.5,19.0,Reliance Digital,5 Days,UNKNOWN,False,,Dell,3.2982929094215967,Medium,Medium,Low,True,0.06656656656656657
power bank fast charging,other,Sony power bank fast charging Model 101,35363.0,4.4,2354.0,Amazon,Free Delivery,UNKNOWN,False,,Sony,5.7457184025802075,High,High,High,True,0.29289370245737073
power bank fast charging,other,Puma power bank fast charging Model 415,8944.0,3.7,2974.0,Amazon,2 Days,UNKNOWN,False,,Puma,5.419199727191892,High,Medium,High,True,1.230299642218247
air fryer india,other,HP air fryer India Model 947,26570.0,4.9,1076.0,Croma,2 Days,UNKNOWN,False,,HP,5.732773870862555,High,High,High,True,0.19843432442604444
microwave oven convection,other,Puma microwave oven convection Model 212 ,12632.0,3.0,2291.0,Flipkart,Free Delivery,UNKNOWN,False,,Puma,4.894872031133852,High,Medium,High,True,0.544094363521216
office chair ergonomic,office equipments,HP office chair ergonomic Model 314,40602.0,4.0,4062.0,Amazon,Free Delivery,UNKNOWN,False,,HP,5.7238707583950905,High,Medium,High,True,0.40017733116595244
air fryer india,other,Nike air fryer India Model 150,26407.0,2.9,3910.0,Reliance Digital,Free Delivery,UNKNOWN,False,,Nike,5.048619349902206,High,Medium,High,True,0.42939372136176013
men running shoes,fashion,HP men running shoes Model 129,42006.0,4.5,3287.0,Flipkart,5 Days,UNKNOWN,False,,HP,5.939213902470428,High,High,High,True,0.3521282673903728
air fryer india,other,Dell air fryer India Model 363,23530.0,4.0,641.0,Flipkart,2 Days,UNKNOWN,False,,Dell,4.985835321475985,High,Medium,Medium,True,0.10896727581810454
men running shoes,fashion,Nike men running shoes Model 347 ,31724.0,3.1,612.0,Reliance Digital,2 Days,UNKNOWN,False,,Nike,4.427345974374484,High,Medium,Medium,True,0.05980330349262388
microwave oven convection,other,Philips microwave oven convection Model 280,23316.0,2.5,1090.0,Flipkart,2 Days,UNKNOWN,False,,Philips,4.297939994333229,High,Medium,High,True,0.11687253388231257
power bank fast charging,other,Samsung power bank fast charging Model 440,13597.0,3.6,4156.0,Amazon,2 Days,UNKNOWN,False,,Samsung,5.493019575701055,High,Medium,High,True,1.1003603736118261
microwave oven convection,other,Philips microwave oven convection Model 635,12598.0,4.1,3062.0,Amazon,2 Days,UNKNOWN,False,,Philips,5.670860042733109,High,High,High,True,0.996523257659946
men running shoes,fashion,Sony men running shoes Model 596,12685.0,5.0,1964.0,Flipkart,2 Days,UNKNOWN,False,,Sony,6.033299009721345,High,High,High,True,0.7741426882144264
air fryer india,other,LG air fryer India Model 884,3840.0,4.9,2735.0,Croma,5 Days,UNKNOWN,False,,LG,6.105700911496976,High,High,High,True,3.489973958333334
air fryer india,other,Nike air fryer India Model 458,9171.0,2.5,3658.0,Reliance Digital,2 Days,UNKNOWN,False,,Nike,4.781978066007683,High,Medium,High,True,0.9971649765565369
men running shoes,fashion,Boat men running shoes Model 997,44964.0,3.6,802.0,Amazon,2 Days,UNKNOWN,False,,Boat,4.835341885578705,High,Medium,Medium,True,0.06421136909527622
power bank fast charging,other,Puma power bank fast charging Model 235,44793.0,4.2,4777.0,Flipkart,5 Days,UNKNOWN,False,,Puma,5.908710931154302,High,High,High,True,0.4479137365213315
microwave oven convection,other,Sony microwave oven convection Model 224,5069.0,4.3,2597.0,Reliance Digital,2 Days,UNKNOWN,False,,Sony,5.724998878892218,High,High,High,True,2.2030183468139675
office chair ergonomic,office equipments,Puma office chair ergonomic Model 226,14746.0,3.1,1199.0,Croma,2 Days,UNKNOWN,False,,Puma,4.696030734310437,High,Medium,High,True,0.25206157602061574
power bank fast charging,other,Nike power bank fast charging Model 262,19476.0,4.0,4865.0,Amazon,Free Delivery,UNKNOWN,False,,Nike,5.796011009337388,High,Medium,High,True,0.9991784760731156
men running shoes,fashion,HP men running shoes Model 563,26629.0,3.8,371.0,Croma,Free Delivery,UNKNOWN,False,,HP,4.647557541709258,High,Medium,Medium,True,0.05294228097187277
microwave oven convection,other,Dell microwave oven convection Model 822,999.0,2.8,4732.0,Croma,5 Days,UNKNOWN,False,,Dell,5.0649258119625,Medium,Medium,High,True,13.262862862862862
power bank fast charging,other,HP power bank fast charging Model 573 ,34168.0,4.3,1223.0,Flipkart,2 Days,UNKNOWN,False,,HP,5.423951785228908,High,High,High,True,0.15391301802856472
microwave oven convection,other,Sony microwave oven convection Model 911,1095.0,3.5,2227.0,Reliance Digital,5 Days,UNKNOWN,False,,Sony,5.183543840418871,Medium,Medium,High,True,7.118264840182649
microwave oven convection,other,Puma microwave oven convection Model 342,24507.0,2.7,389.0,Amazon,5 Days,UNKNOWN,False,,Puma,4.006458695649477,High,Medium,Medium,True,0.042857142857142864
microwave oven convection,other,Sony microwave oven convection Model 764,26390.0,4.1,1905.0,Croma,Free Delivery,UNKNOWN,False,,Sony,5.4811048336856585,High,High,High,True,0.295964380447139
men running shoes,fashion,Boat men running shoes Model 978,42076.0,,2971.0,Amazon,5 Days,UNKNOWN,False,,Boat,,High,,High,False,
microwave oven convection,other,Samsung microwave oven convection Model 210 ,11972.0,3.6,629.0,Flipkart,2 Days,UNKNOWN,False,,Samsung,4.738287927754232,High,Medium,Medium,True,0.18914132976946207
microwave oven convection,other,HP microwave oven convection Model 133,3630.0,3.7,4648.0,Amazon,Free Delivery,UNKNOWN,False,,HP,5.597762968676234,High,Medium,High,True,4.737630853994491
office chair ergonomic,office equipments,Puma office chair ergonomic Model 837,13147.0,4.2,32.0,Croma,5 Days,UNKNOWN,False,,Puma,3.9186030245865924,High,High,Low,True,0.010222864531832358
microwave oven convection,other,Puma microwave oven convection Model 541,18499.0,3.4,2522.0,Reliance Digital,2 Days,UNKNOWN,False,,Puma,5.1732815794564235,High,Medium,High,True,0.46352775825720305
power bank fast charging,other,Sony power bank fast charging Model 286,12239.0,3.7,4088.0,Croma,2 Days,UNKNOWN,False,,Sony,5.546422288145857,High,Medium,High,True,1.2358526023367922
power bank fast charging,other,Puma power bank fast charging Model 383 ,45126.0,3.0,3458.0,Amazon,2 Days,UNKNOWN,False,,Puma,5.059493923574868,High,Medium,High,True,0.22988964233479592
office chair ergonomic,office equipments,Dell office chair ergonomic Model 133,5073.0,3.3,515.0,Reliance Digital,2 Days,UNKNOWN,False,,Dell,4.478442706192625,High,Medium,Medium,True,0.33500887049083383
power bank fast charging,other,HP power bank fast charging Model 103,9195.0,4.3,426.0,Amazon,5 Days,UNKNOWN,False,,HP,5.00271360529145,High,High,Medium,True,0.19921696574225123
microwave oven convection,other,Puma microwave oven convection Model 554,7198.0,4.8,4075.0,Amazon,5 Days,UNKNOWN,False,,Puma,6.205148557737046,High,High,High,True,2.7174215059738818
power bank fast charging,other,Puma power bank fast charging Model 535,42894.0,4.0,387.0,Flipkart,Free Delivery,UNKNOWN,False,,Puma,4.78440213584931,High,Medium,Medium,True,0.0360889634913974
air fryer india,other,Puma air fryer India Model 114,19237.0,4.2,2847.0,Croma,Free Delivery,UNKNOWN,False,,Puma,5.701748909012746,High,High,High,True,0.6215834069761397
office chair ergonomic,office equipments,LG office chair ergonomic Model 168,229430.0,3.2,2872.0,Flipkart,2 Days,UNKNOWN,False,,LG,5.1052448235917165,High,Medium,High,True,0.04005753388833195
office chair ergonomic,office equipments,Nike office chair ergonomic Model 171,48035.0,4.6,4068.0,Flipkart,Free Delivery,UNKNOWN,False,,Nike,6.084461019200676,High,High,High,True,0.38956594150098883
microwave oven convection,other,Puma microwave oven convection Model 226,45427.0,,3127.0,Flipkart,Free Delivery,UNKNOWN,False,,Puma,,High,,High,False,
power bank fast charging,other,Sony power bank fast charging Model 726,2163.0,3.5,1528.0,Reliance Digital,Free Delivery,UNKNOWN,False,,Sony,5.032947682371625,High,Medium,High,True,2.472491909385113
office chair ergonomic,office equipments,Boat office chair ergonomic Model 626,21070.0,3.5,2232.0,Amazon,5 Days,UNKNOWN,False,,Boat,5.184440500736063,High,Medium,High,True,0.3707641196013289
microwave oven convection,other,HP microwave oven convection Model 277 ,36657.0,4.7,4480.0,Croma,Free Delivery,UNKNOWN,False,,HP,6.1830406059144565,High,High,High,True,0.5744059797582999
air fryer india,other,HP air fryer India Model 527,38330.0,3.3,1963.0,Flipkart,Free Delivery,UNKNOWN,False,,HP,5.013095395565764,High,Medium,High,True,0.1690033915992695
men running shoes,fashion,Boat men running shoes Model 948 ,10068.0,4.5,3869.0,Reliance Digital,2 Days,UNKNOWN,False,,Boat,6.004403914409531,High,High,High,True,1.7292908224076282
power bank fast charging,other,LG power bank fast charging Model 896,47595.0,4.1,2583.0,Reliance Digital,Free Delivery,UNKNOWN,False,,LG,5.6028375459609965,High,High,High,True,0.22250866687677276
office chair ergonomic,office equipments,Dell office chair ergonomic Model 164,45070.0,4.1,2690.0,Flipkart,2 Days,UNKNOWN,False,,Dell,5.6190672602907625,High,High,High,True,0.2447082316396716
air fryer india,other,Nike air fryer India Model 194,31793.0,,2201.0,Amazon,5 Days,UNKNOWN,False,,Nike,,High,,High,False,
microwave oven convection,other,Boat microwave oven convection Model 173,47111.0,3.6,2074.0,Reliance Digital,Free Delivery,UNKNOWN,False,,Boat,5.2150865730659195,High,Medium,High,True,0.1584852794464138
microwave oven convection,other,Samsung microwave oven convection Model 145,44221.0,4.5,4997.0,Croma,5 Days,UNKNOWN,False,,Samsung,6.106717244557959,High,High,High,True,0.5085027475633749
microwave oven convection,other,Puma microwave oven convection Model 321,28313.0,3.5,4186.0,Reliance Digital,Free Delivery,UNKNOWN,False,,Puma,5.435895906407657,High,Medium,High,True,0.5174654752233956
